,model,scenario,year,catchment,week,value
0,e_hype,RCP26,2020,ohrid,1,6.42
1,e_hype,RCP26,2021,ohrid,1,6.42
2,e_hype,RCP26,2022,ohrid,1,6.42
3,e_hype,RCP26,2023,ohrid,1,6.42
4,e_hype,RCP26,2024,ohrid,1,6.42
5,e_hype,RCP26,2025,ohrid,1,6.42
6,e_hype,RCP26,2026,ohrid,1,6.42
7,e_hype,RCP26,2027,ohrid,1,6.42
8,e_hype,RCP26,2028,ohrid,1,6.42
9,e_hype,RCP26,2029,ohrid,1,6.42
10,e_hype,RCP26,2030,ohrid,1,6.42
11,e_hype,RCP26,2031,ohrid,1,6.42
12,e_hype,RCP26,2032,ohrid,1,6.42
13,e_hype,RCP26,2033,ohrid,1,6.42
14,e_hype,RCP26,2034,ohrid,1,6.42
15,e_hype,RCP26,2035,ohrid,1,6.42
16,e_hype,RCP26,2036,ohrid,1,6.42
17,e_hype,RCP26,2037,ohrid,1,6.42
18,e_hype,RCP26,2038,ohrid,1,6.42
19,e_hype,RCP26,2039,ohrid,1,6.42
20,e_hype,RCP26,2040,ohrid,1,6.42
21,e_hype,RCP26,2041,ohrid,1,6.42
22,e_hype,RCP26,2042,ohrid,1,6.42
23,e_hype,RCP26,2043,ohrid,1,6.42
24,e_hype,RCP26,2044,ohrid,1,6.42
25,e_hype,RCP26,2045,ohrid,1,6.42
26,e_hype,RCP26,2046,ohrid,1,6.42
27,e_hype,RCP26,2047,ohrid,1,6.42
28,e_hype,RCP26,2048,ohrid,1,6.42
29,e_hype,RCP26,2049,ohrid,1,6.42
30,e_hype,RCP26,2050,ohrid,1,6.42
31,e_hype,RCP26,2051,ohrid,1,6.42
32,e_hype,RCP26,2052,ohrid,1,6.42
33,e_hype,RCP26,2053,ohrid,1,6.42
34,e_hype,RCP26,2054,ohrid,1,6.42
35,e_hype,RCP26,2055,ohrid,1,6.42
36,e_hype,RCP26,2020,ohrid,2,3.224
37,e_hype,RCP26,2021,ohrid,2,3.224
38,e_hype,RCP26,2022,ohrid,2,3.224
39,e_hype,RCP26,2023,ohrid,2,3.224
40,e_hype,RCP26,2024,ohrid,2,3.224
41,e_hype,RCP26,2025,ohrid,2,3.224
42,e_hype,RCP26,2026,ohrid,2,3.224
43,e_hype,RCP26,2027,ohrid,2,3.224
44,e_hype,RCP26,2028,ohrid,2,3.224
45,e_hype,RCP26,2029,ohrid,2,3.224
46,e_hype,RCP26,2030,ohrid,2,3.224
47,e_hype,RCP26,2031,ohrid,2,3.224
48,e_hype,RCP26,2032,ohrid,2,3.224
49,e_hype,RCP26,2033,ohrid,2,3.224
50,e_hype,RCP26,2034,ohrid,2,3.224
51,e_hype,RCP26,2035,ohrid,2,3.224
52,e_hype,RCP26,2036,ohrid,2,3.224
53,e_hype,RCP26,2037,ohrid,2,3.224
54,e_hype,RCP26,2038,ohrid,2,3.224
55,e_hype,RCP26,2039,ohrid,2,3.224
56,e_hype,RCP26,2040,ohrid,2,3.224
57,e_hype,RCP26,2041,ohrid,2,3.224
58,e_hype,RCP26,2042,ohrid,2,3.224
59,e_hype,RCP26,2043,ohrid,2,3.224
60,e_hype,RCP26,2044,ohrid,2,3.224
61,e_hype,RCP26,2045,ohrid,2,3.224
62,e_hype,RCP26,2046,ohrid,2,3.224
63,e_hype,RCP26,2047,ohrid,2,3.224
64,e_hype,RCP26,2048,ohrid,2,3.224
65,e_hype,RCP26,2049,ohrid,2,3.224
66,e_hype,RCP26,2050,ohrid,2,3.224
67,e_hype,RCP26,2051,ohrid,2,3.224
68,e_hype,RCP26,2052,ohrid,2,3.224
69,e_hype,RCP26,2053,ohrid,2,3.224
70,e_hype,RCP26,2054,ohrid,2,3.224
71,e_hype,RCP26,2055,ohrid,2,3.224
72,e_hype,RCP26,2020,ohrid,3,6.018
73,e_hype,RCP26,2021,ohrid,3,6.018
74,e_hype,RCP26,2022,ohrid,3,6.018
75,e_hype,RCP26,2023,ohrid,3,6.018
76,e_hype,RCP26,2024,ohrid,3,6.018
77,e_hype,RCP26,2025,ohrid,3,6.018
78,e_hype,RCP26,2026,ohrid,3,6.018
79,e_hype,RCP26,2027,ohrid,3,6.018
80,e_hype,RCP26,2028,ohrid,3,6.018
81,e_hype,RCP26,2029,ohrid,3,6.018
82,e_hype,RCP26,2030,ohrid,3,6.018
83,e_hype,RCP26,2031,ohrid,3,6.018
84,e_hype,RCP26,2032,ohrid,3,6.018
85,e_hype,RCP26,2033,ohrid,3,6.018
86,e_hype,RCP26,2034,ohrid,3,6.018
87,e_hype,RCP26,2035,ohrid,3,6.018
88,e_hype,RCP26,2036,ohrid,3,6.018
89,e_hype,RCP26,2037,ohrid,3,6.018
90,e_hype,RCP26,2038,ohrid,3,6.018
91,e_hype,RCP26,2039,ohrid,3,6.018
92,e_hype,RCP26,2040,ohrid,3,6.018
93,e_hype,RCP26,2041,ohrid,3,6.018
94,e_hype,RCP26,2042,ohrid,3,6.018
95,e_hype,RCP26,2043,ohrid,3,6.018
96,e_hype,RCP26,2044,ohrid,3,6.018
97,e_hype,RCP26,2045,ohrid,3,6.018
98,e_hype,RCP26,2046,ohrid,3,6.018
99,e_hype,RCP26,2047,ohrid,3,6.018
100,e_hype,RCP26,2048,ohrid,3,6.018
101,e_hype,RCP26,2049,ohrid,3,6.018
102,e_hype,RCP26,2050,ohrid,3,6.018
103,e_hype,RCP26,2051,ohrid,3,6.018
104,e_hype,RCP26,2052,ohrid,3,6.018
105,e_hype,RCP26,2053,ohrid,3,6.018
106,e_hype,RCP26,2054,ohrid,3,6.018
107,e_hype,RCP26,2055,ohrid,3,6.018
108,e_hype,RCP26,2020,ohrid,4,6.617
109,e_hype,RCP26,2021,ohrid,4,6.617
110,e_hype,RCP26,2022,ohrid,4,6.617
111,e_hype,RCP26,2023,ohrid,4,6.617
112,e_hype,RCP26,2024,ohrid,4,6.617
113,e_hype,RCP26,2025,ohrid,4,6.617
114,e_hype,RCP26,2026,ohrid,4,6.617
115,e_hype,RCP26,2027,ohrid,4,6.617
116,e_hype,RCP26,2028,ohrid,4,6.617
117,e_hype,RCP26,2029,ohrid,4,6.617
118,e_hype,RCP26,2030,ohrid,4,6.617
119,e_hype,RCP26,2031,ohrid,4,6.617
120,e_hype,RCP26,2032,ohrid,4,6.617
121,e_hype,RCP26,2033,ohrid,4,6.617
122,e_hype,RCP26,2034,ohrid,4,6.617
123,e_hype,RCP26,2035,ohrid,4,6.617
124,e_hype,RCP26,2036,ohrid,4,6.617
125,e_hype,RCP26,2037,ohrid,4,6.617
126,e_hype,RCP26,2038,ohrid,4,6.617
127,e_hype,RCP26,2039,ohrid,4,6.617
128,e_hype,RCP26,2040,ohrid,4,6.617
129,e_hype,RCP26,2041,ohrid,4,6.617
130,e_hype,RCP26,2042,ohrid,4,6.617
131,e_hype,RCP26,2043,ohrid,4,6.617
132,e_hype,RCP26,2044,ohrid,4,6.617
133,e_hype,RCP26,2045,ohrid,4,6.617
134,e_hype,RCP26,2046,ohrid,4,6.617
135,e_hype,RCP26,2047,ohrid,4,6.617
136,e_hype,RCP26,2048,ohrid,4,6.617
137,e_hype,RCP26,2049,ohrid,4,6.617
138,e_hype,RCP26,2050,ohrid,4,6.617
139,e_hype,RCP26,2051,ohrid,4,6.617
140,e_hype,RCP26,2052,ohrid,4,6.617
141,e_hype,RCP26,2053,ohrid,4,6.617
142,e_hype,RCP26,2054,ohrid,4,6.617
143,e_hype,RCP26,2055,ohrid,4,6.617
144,e_hype,RCP26,2020,ohrid,5,7.221
145,e_hype,RCP26,2021,ohrid,5,7.221
146,e_hype,RCP26,2022,ohrid,5,7.221
147,e_hype,RCP26,2023,ohrid,5,7.221
148,e_hype,RCP26,2024,ohrid,5,7.221
149,e_hype,RCP26,2025,ohrid,5,7.221
150,e_hype,RCP26,2026,ohrid,5,7.221
151,e_hype,RCP26,2027,ohrid,5,7.221
152,e_hype,RCP26,2028,ohrid,5,7.221
153,e_hype,RCP26,2029,ohrid,5,7.221
154,e_hype,RCP26,2030,ohrid,5,7.221
155,e_hype,RCP26,2031,ohrid,5,7.221
156,e_hype,RCP26,2032,ohrid,5,7.221
157,e_hype,RCP26,2033,ohrid,5,7.221
158,e_hype,RCP26,2034,ohrid,5,7.221
159,e_hype,RCP26,2035,ohrid,5,7.221
160,e_hype,RCP26,2036,ohrid,5,7.221
161,e_hype,RCP26,2037,ohrid,5,7.221
162,e_hype,RCP26,2038,ohrid,5,7.221
163,e_hype,RCP26,2039,ohrid,5,7.221
164,e_hype,RCP26,2040,ohrid,5,7.221
165,e_hype,RCP26,2041,ohrid,5,7.221
166,e_hype,RCP26,2042,ohrid,5,7.221
167,e_hype,RCP26,2043,ohrid,5,7.221
168,e_hype,RCP26,2044,ohrid,5,7.221
169,e_hype,RCP26,2045,ohrid,5,7.221
170,e_hype,RCP26,2046,ohrid,5,7.221
171,e_hype,RCP26,2047,ohrid,5,7.221
172,e_hype,RCP26,2048,ohrid,5,7.221
173,e_hype,RCP26,2049,ohrid,5,7.221
174,e_hype,RCP26,2050,ohrid,5,7.221
175,e_hype,RCP26,2051,ohrid,5,7.221
176,e_hype,RCP26,2052,ohrid,5,7.221
177,e_hype,RCP26,2053,ohrid,5,7.221
178,e_hype,RCP26,2054,ohrid,5,7.221
179,e_hype,RCP26,2055,ohrid,5,7.221
180,e_hype,RCP26,2020,ohrid,6,4.35
181,e_hype,RCP26,2021,ohrid,6,4.35
182,e_hype,RCP26,2022,ohrid,6,4.35
183,e_hype,RCP26,2023,ohrid,6,4.35
184,e_hype,RCP26,2024,ohrid,6,4.35
185,e_hype,RCP26,2025,ohrid,6,4.35
186,e_hype,RCP26,2026,ohrid,6,4.35
187,e_hype,RCP26,2027,ohrid,6,4.35
188,e_hype,RCP26,2028,ohrid,6,4.35
189,e_hype,RCP26,2029,ohrid,6,4.35
190,e_hype,RCP26,2030,ohrid,6,4.35
191,e_hype,RCP26,2031,ohrid,6,4.35
192,e_hype,RCP26,2032,ohrid,6,4.35
193,e_hype,RCP26,2033,ohrid,6,4.35
194,e_hype,RCP26,2034,ohrid,6,4.35
195,e_hype,RCP26,2035,ohrid,6,4.35
196,e_hype,RCP26,2036,ohrid,6,4.35
197,e_hype,RCP26,2037,ohrid,6,4.35
198,e_hype,RCP26,2038,ohrid,6,4.35
199,e_hype,RCP26,2039,ohrid,6,4.35
200,e_hype,RCP26,2040,ohrid,6,4.35
201,e_hype,RCP26,2041,ohrid,6,4.35
202,e_hype,RCP26,2042,ohrid,6,4.35
203,e_hype,RCP26,2043,ohrid,6,4.35
204,e_hype,RCP26,2044,ohrid,6,4.35
205,e_hype,RCP26,2045,ohrid,6,4.35
206,e_hype,RCP26,2046,ohrid,6,4.35
207,e_hype,RCP26,2047,ohrid,6,4.35
208,e_hype,RCP26,2048,ohrid,6,4.35
209,e_hype,RCP26,2049,ohrid,6,4.35
210,e_hype,RCP26,2050,ohrid,6,4.35
211,e_hype,RCP26,2051,ohrid,6,4.35
212,e_hype,RCP26,2052,ohrid,6,4.35
213,e_hype,RCP26,2053,ohrid,6,4.35
214,e_hype,RCP26,2054,ohrid,6,4.35
215,e_hype,RCP26,2055,ohrid,6,4.35
216,e_hype,RCP26,2020,ohrid,7,6.779
217,e_hype,RCP26,2021,ohrid,7,6.779
218,e_hype,RCP26,2022,ohrid,7,6.779
219,e_hype,RCP26,2023,ohrid,7,6.779
220,e_hype,RCP26,2024,ohrid,7,6.779
221,e_hype,RCP26,2025,ohrid,7,6.779
222,e_hype,RCP26,2026,ohrid,7,6.779
223,e_hype,RCP26,2027,ohrid,7,6.779
224,e_hype,RCP26,2028,ohrid,7,6.779
225,e_hype,RCP26,2029,ohrid,7,6.779
226,e_hype,RCP26,2030,ohrid,7,6.779
227,e_hype,RCP26,2031,ohrid,7,6.779
228,e_hype,RCP26,2032,ohrid,7,6.779
229,e_hype,RCP26,2033,ohrid,7,6.779
230,e_hype,RCP26,2034,ohrid,7,6.779
231,e_hype,RCP26,2035,ohrid,7,6.779
232,e_hype,RCP26,2036,ohrid,7,6.779
233,e_hype,RCP26,2037,ohrid,7,6.779
234,e_hype,RCP26,2038,ohrid,7,6.779
235,e_hype,RCP26,2039,ohrid,7,6.779
236,e_hype,RCP26,2040,ohrid,7,6.779
237,e_hype,RCP26,2041,ohrid,7,6.779
238,e_hype,RCP26,2042,ohrid,7,6.779
239,e_hype,RCP26,2043,ohrid,7,6.779
240,e_hype,RCP26,2044,ohrid,7,6.779
241,e_hype,RCP26,2045,ohrid,7,6.779
242,e_hype,RCP26,2046,ohrid,7,6.779
243,e_hype,RCP26,2047,ohrid,7,6.779
244,e_hype,RCP26,2048,ohrid,7,6.779
245,e_hype,RCP26,2049,ohrid,7,6.779
246,e_hype,RCP26,2050,ohrid,7,6.779
247,e_hype,RCP26,2051,ohrid,7,6.779
248,e_hype,RCP26,2052,ohrid,7,6.779
249,e_hype,RCP26,2053,ohrid,7,6.779
250,e_hype,RCP26,2054,ohrid,7,6.779
251,e_hype,RCP26,2055,ohrid,7,6.779
252,e_hype,RCP26,2020,ohrid,8,9.1
253,e_hype,RCP26,2021,ohrid,8,9.1
254,e_hype,RCP26,2022,ohrid,8,9.1
255,e_hype,RCP26,2023,ohrid,8,9.1
256,e_hype,RCP26,2024,ohrid,8,9.1
257,e_hype,RCP26,2025,ohrid,8,9.1
258,e_hype,RCP26,2026,ohrid,8,9.1
259,e_hype,RCP26,2027,ohrid,8,9.1
260,e_hype,RCP26,2028,ohrid,8,9.1
261,e_hype,RCP26,2029,ohrid,8,9.1
262,e_hype,RCP26,2030,ohrid,8,9.1
263,e_hype,RCP26,2031,ohrid,8,9.1
264,e_hype,RCP26,2032,ohrid,8,9.1
265,e_hype,RCP26,2033,ohrid,8,9.1
266,e_hype,RCP26,2034,ohrid,8,9.1
267,e_hype,RCP26,2035,ohrid,8,9.1
268,e_hype,RCP26,2036,ohrid,8,9.1
269,e_hype,RCP26,2037,ohrid,8,9.1
270,e_hype,RCP26,2038,ohrid,8,9.1
271,e_hype,RCP26,2039,ohrid,8,9.1
272,e_hype,RCP26,2040,ohrid,8,9.1
273,e_hype,RCP26,2041,ohrid,8,9.1
274,e_hype,RCP26,2042,ohrid,8,9.1
275,e_hype,RCP26,2043,ohrid,8,9.1
276,e_hype,RCP26,2044,ohrid,8,9.1
277,e_hype,RCP26,2045,ohrid,8,9.1
278,e_hype,RCP26,2046,ohrid,8,9.1
279,e_hype,RCP26,2047,ohrid,8,9.1
280,e_hype,RCP26,2048,ohrid,8,9.1
281,e_hype,RCP26,2049,ohrid,8,9.1
282,e_hype,RCP26,2050,ohrid,8,9.1
283,e_hype,RCP26,2051,ohrid,8,9.1
284,e_hype,RCP26,2052,ohrid,8,9.1
285,e_hype,RCP26,2053,ohrid,8,9.1
286,e_hype,RCP26,2054,ohrid,8,9.1
287,e_hype,RCP26,2055,ohrid,8,9.1
288,e_hype,RCP26,2020,ohrid,9,8.652
289,e_hype,RCP26,2021,ohrid,9,8.652
290,e_hype,RCP26,2022,ohrid,9,8.652
291,e_hype,RCP26,2023,ohrid,9,8.652
292,e_hype,RCP26,2024,ohrid,9,8.652
293,e_hype,RCP26,2025,ohrid,9,8.652
294,e_hype,RCP26,2026,ohrid,9,8.652
295,e_hype,RCP26,2027,ohrid,9,8.652
296,e_hype,RCP26,2028,ohrid,9,8.652
297,e_hype,RCP26,2029,ohrid,9,8.652
298,e_hype,RCP26,2030,ohrid,9,8.652
299,e_hype,RCP26,2031,ohrid,9,8.652
300,e_hype,RCP26,2032,ohrid,9,8.652
301,e_hype,RCP26,2033,ohrid,9,8.652
302,e_hype,RCP26,2034,ohrid,9,8.652
303,e_hype,RCP26,2035,ohrid,9,8.652
304,e_hype,RCP26,2036,ohrid,9,8.652
305,e_hype,RCP26,2037,ohrid,9,8.652
306,e_hype,RCP26,2038,ohrid,9,8.652
307,e_hype,RCP26,2039,ohrid,9,8.652
308,e_hype,RCP26,2040,ohrid,9,8.652
309,e_hype,RCP26,2041,ohrid,9,8.652
310,e_hype,RCP26,2042,ohrid,9,8.652
311,e_hype,RCP26,2043,ohrid,9,8.652
312,e_hype,RCP26,2044,ohrid,9,8.652
313,e_hype,RCP26,2045,ohrid,9,8.652
314,e_hype,RCP26,2046,ohrid,9,8.652
315,e_hype,RCP26,2047,ohrid,9,8.652
316,e_hype,RCP26,2048,ohrid,9,8.652
317,e_hype,RCP26,2049,ohrid,9,8.652
318,e_hype,RCP26,2050,ohrid,9,8.652
319,e_hype,RCP26,2051,ohrid,9,8.652
320,e_hype,RCP26,2052,ohrid,9,8.652
321,e_hype,RCP26,2053,ohrid,9,8.652
322,e_hype,RCP26,2054,ohrid,9,8.652
323,e_hype,RCP26,2055,ohrid,9,8.652
324,e_hype,RCP26,2020,ohrid,10,4.539
325,e_hype,RCP26,2021,ohrid,10,4.539
326,e_hype,RCP26,2022,ohrid,10,4.539
327,e_hype,RCP26,2023,ohrid,10,4.539
328,e_hype,RCP26,2024,ohrid,10,4.539
329,e_hype,RCP26,2025,ohrid,10,4.539
330,e_hype,RCP26,2026,ohrid,10,4.539
331,e_hype,RCP26,2027,ohrid,10,4.539
332,e_hype,RCP26,2028,ohrid,10,4.539
333,e_hype,RCP26,2029,ohrid,10,4.539
334,e_hype,RCP26,2030,ohrid,10,4.539
335,e_hype,RCP26,2031,ohrid,10,4.539
336,e_hype,RCP26,2032,ohrid,10,4.539
337,e_hype,RCP26,2033,ohrid,10,4.539
338,e_hype,RCP26,2034,ohrid,10,4.539
339,e_hype,RCP26,2035,ohrid,10,4.539
340,e_hype,RCP26,2036,ohrid,10,4.539
341,e_hype,RCP26,2037,ohrid,10,4.539
342,e_hype,RCP26,2038,ohrid,10,4.539
343,e_hype,RCP26,2039,ohrid,10,4.539
344,e_hype,RCP26,2040,ohrid,10,4.539
345,e_hype,RCP26,2041,ohrid,10,4.539
346,e_hype,RCP26,2042,ohrid,10,4.539
347,e_hype,RCP26,2043,ohrid,10,4.539
348,e_hype,RCP26,2044,ohrid,10,4.539
349,e_hype,RCP26,2045,ohrid,10,4.539
350,e_hype,RCP26,2046,ohrid,10,4.539
351,e_hype,RCP26,2047,ohrid,10,4.539
352,e_hype,RCP26,2048,ohrid,10,4.539
353,e_hype,RCP26,2049,ohrid,10,4.539
354,e_hype,RCP26,2050,ohrid,10,4.539
355,e_hype,RCP26,2051,ohrid,10,4.539
356,e_hype,RCP26,2052,ohrid,10,4.539
357,e_hype,RCP26,2053,ohrid,10,4.539
358,e_hype,RCP26,2054,ohrid,10,4.539
359,e_hype,RCP26,2055,ohrid,10,4.539
360,e_hype,RCP26,2020,ohrid,11,8.489
361,e_hype,RCP26,2021,ohrid,11,8.489
362,e_hype,RCP26,2022,ohrid,11,8.489
363,e_hype,RCP26,2023,ohrid,11,8.489
364,e_hype,RCP26,2024,ohrid,11,8.489
365,e_hype,RCP26,2025,ohrid,11,8.489
366,e_hype,RCP26,2026,ohrid,11,8.489
367,e_hype,RCP26,2027,ohrid,11,8.489
368,e_hype,RCP26,2028,ohrid,11,8.489
369,e_hype,RCP26,2029,ohrid,11,8.489
370,e_hype,RCP26,2030,ohrid,11,8.489
371,e_hype,RCP26,2031,ohrid,11,8.489
372,e_hype,RCP26,2032,ohrid,11,8.489
373,e_hype,RCP26,2033,ohrid,11,8.489
374,e_hype,RCP26,2034,ohrid,11,8.489
375,e_hype,RCP26,2035,ohrid,11,8.489
376,e_hype,RCP26,2036,ohrid,11,8.489
377,e_hype,RCP26,2037,ohrid,11,8.489
378,e_hype,RCP26,2038,ohrid,11,8.489
379,e_hype,RCP26,2039,ohrid,11,8.489
380,e_hype,RCP26,2040,ohrid,11,8.489
381,e_hype,RCP26,2041,ohrid,11,8.489
382,e_hype,RCP26,2042,ohrid,11,8.489
383,e_hype,RCP26,2043,ohrid,11,8.489
384,e_hype,RCP26,2044,ohrid,11,8.489
385,e_hype,RCP26,2045,ohrid,11,8.489
386,e_hype,RCP26,2046,ohrid,11,8.489
387,e_hype,RCP26,2047,ohrid,11,8.489
388,e_hype,RCP26,2048,ohrid,11,8.489
389,e_hype,RCP26,2049,ohrid,11,8.489
390,e_hype,RCP26,2050,ohrid,11,8.489
391,e_hype,RCP26,2051,ohrid,11,8.489
392,e_hype,RCP26,2052,ohrid,11,8.489
393,e_hype,RCP26,2053,ohrid,11,8.489
394,e_hype,RCP26,2054,ohrid,11,8.489
395,e_hype,RCP26,2055,ohrid,11,8.489
396,e_hype,RCP26,2020,ohrid,12,11.196
397,e_hype,RCP26,2021,ohrid,12,11.196
398,e_hype,RCP26,2022,ohrid,12,11.196
399,e_hype,RCP26,2023,ohrid,12,11.196
400,e_hype,RCP26,2024,ohrid,12,11.196
401,e_hype,RCP26,2025,ohrid,12,11.196
402,e_hype,RCP26,2026,ohrid,12,11.196
403,e_hype,RCP26,2027,ohrid,12,11.196
404,e_hype,RCP26,2028,ohrid,12,11.196
405,e_hype,RCP26,2029,ohrid,12,11.196
406,e_hype,RCP26,2030,ohrid,12,11.196
407,e_hype,RCP26,2031,ohrid,12,11.196
408,e_hype,RCP26,2032,ohrid,12,11.196
409,e_hype,RCP26,2033,ohrid,12,11.196
410,e_hype,RCP26,2034,ohrid,12,11.196
411,e_hype,RCP26,2035,ohrid,12,11.196
412,e_hype,RCP26,2036,ohrid,12,11.196
413,e_hype,RCP26,2037,ohrid,12,11.196
414,e_hype,RCP26,2038,ohrid,12,11.196
415,e_hype,RCP26,2039,ohrid,12,11.196
416,e_hype,RCP26,2040,ohrid,12,11.196
417,e_hype,RCP26,2041,ohrid,12,11.196
418,e_hype,RCP26,2042,ohrid,12,11.196
419,e_hype,RCP26,2043,ohrid,12,11.196
420,e_hype,RCP26,2044,ohrid,12,11.196
421,e_hype,RCP26,2045,ohrid,12,11.196
422,e_hype,RCP26,2046,ohrid,12,11.196
423,e_hype,RCP26,2047,ohrid,12,11.196
424,e_hype,RCP26,2048,ohrid,12,11.196
425,e_hype,RCP26,2049,ohrid,12,11.196
426,e_hype,RCP26,2050,ohrid,12,11.196
427,e_hype,RCP26,2051,ohrid,12,11.196
428,e_hype,RCP26,2052,ohrid,12,11.196
429,e_hype,RCP26,2053,ohrid,12,11.196
430,e_hype,RCP26,2054,ohrid,12,11.196
431,e_hype,RCP26,2055,ohrid,12,11.196
432,e_hype,RCP26,2020,ohrid,13,10.67
433,e_hype,RCP26,2021,ohrid,13,10.67
434,e_hype,RCP26,2022,ohrid,13,10.67
435,e_hype,RCP26,2023,ohrid,13,10.67
436,e_hype,RCP26,2024,ohrid,13,10.67
437,e_hype,RCP26,2025,ohrid,13,10.67
438,e_hype,RCP26,2026,ohrid,13,10.67
439,e_hype,RCP26,2027,ohrid,13,10.67
440,e_hype,RCP26,2028,ohrid,13,10.67
441,e_hype,RCP26,2029,ohrid,13,10.67
442,e_hype,RCP26,2030,ohrid,13,10.67
443,e_hype,RCP26,2031,ohrid,13,10.67
444,e_hype,RCP26,2032,ohrid,13,10.67
445,e_hype,RCP26,2033,ohrid,13,10.67
446,e_hype,RCP26,2034,ohrid,13,10.67
447,e_hype,RCP26,2035,ohrid,13,10.67
448,e_hype,RCP26,2036,ohrid,13,10.67
449,e_hype,RCP26,2037,ohrid,13,10.67
450,e_hype,RCP26,2038,ohrid,13,10.67
451,e_hype,RCP26,2039,ohrid,13,10.67
452,e_hype,RCP26,2040,ohrid,13,10.67
453,e_hype,RCP26,2041,ohrid,13,10.67
454,e_hype,RCP26,2042,ohrid,13,10.67
455,e_hype,RCP26,2043,ohrid,13,10.67
456,e_hype,RCP26,2044,ohrid,13,10.67
457,e_hype,RCP26,2045,ohrid,13,10.67
458,e_hype,RCP26,2046,ohrid,13,10.67
459,e_hype,RCP26,2047,ohrid,13,10.67
460,e_hype,RCP26,2048,ohrid,13,10.67
461,e_hype,RCP26,2049,ohrid,13,10.67
462,e_hype,RCP26,2050,ohrid,13,10.67
463,e_hype,RCP26,2051,ohrid,13,10.67
464,e_hype,RCP26,2052,ohrid,13,10.67
465,e_hype,RCP26,2053,ohrid,13,10.67
466,e_hype,RCP26,2054,ohrid,13,10.67
467,e_hype,RCP26,2055,ohrid,13,10.67
468,e_hype,RCP26,2020,ohrid,14,6.943
469,e_hype,RCP26,2021,ohrid,14,6.943
470,e_hype,RCP26,2022,ohrid,14,6.943
471,e_hype,RCP26,2023,ohrid,14,6.943
472,e_hype,RCP26,2024,ohrid,14,6.943
473,e_hype,RCP26,2025,ohrid,14,6.943
474,e_hype,RCP26,2026,ohrid,14,6.943
475,e_hype,RCP26,2027,ohrid,14,6.943
476,e_hype,RCP26,2028,ohrid,14,6.943
477,e_hype,RCP26,2029,ohrid,14,6.943
478,e_hype,RCP26,2030,ohrid,14,6.943
479,e_hype,RCP26,2031,ohrid,14,6.943
480,e_hype,RCP26,2032,ohrid,14,6.943
481,e_hype,RCP26,2033,ohrid,14,6.943
482,e_hype,RCP26,2034,ohrid,14,6.943
